,EmployeeID,Name,Age,Gender,Department,JobTitle,City,Education,YearsOfExperience,Salary,Bonus,PerformanceScore,PerformanceRating,JoiningDate,Email,Phone
473,EMP11111,Luis Ibrahim,57.0,Female,Operations,Logistics Coordinator,Manama,MBBS,0.0,404777,291366.0,9.8,Poor,2009-06-10,luis.ibrahim6507@hotmail.com,4862089891
474,EMP12879,Noah Lopez,39.0,Female,Human Resources,Qa Engineer,Beijing,mba (finance),19.0,664789,39971.0,5.8,Good,2016-07-07,noah.lopez424@yahoo.com,1714305381
475,EMP12566,Nour Thomas,30.0,Male,Hr,Cloud Architect,Dammam,MBBS,24.0,265557,230934.0,2.1,excellent,2015-04-06,nour.thomas2690@hotmail.com,6575624543
476,EMP10122,Oliver Ahmed,27.0,Male,Logistics,Hr Manager,Hong Kong,mba,35.0,579080,242471.0,1.3,Average,2005-06-26,oliver.ahmed9953@yahoo.com,9717792929
477,EMP10892,Lin Iyer,35.0,Female,R&D,Intern,San Diego,bba,23.0,396251,486380.0,4.1,Bad,2008-07-25,lin.iyer6787@outlook.com,5480574503
478,EMP10310,Ting Mukherjee,52.0,Female,Customer Support,Cloud Architect,Manchester,B.Com,9.0,968222,44303.0,5.9,Poor,2006-03-28,ting.mukherjee4604@company.org,6192837512
479,EMP10658,Emily Bukhari,24.0,Other,Engineering,Devops Engineer,Bristol,BTECH,10.0,175605,175714.0,9.7,excellent,2007-08-18,emily.bukhari7007@outlook.com,4566800841
480,EMP10706,Rahul Das,51.0,Female,It,Software Engineer,Shanghai,BSc,5.0,121863,152565.0,7.8,Poor,2007-10-28,rahul.das2646@company.org,0867792376
481,EMP10798,Liam Garcia,21.0,Female,Legal,Software Engineer,Dammam,M.Sc,23.0,123074,361814.0,6.9,Good,2008-03-10,liam.garcia7777@outlook.com,3807932971
482,EMP10598,Vikram Khan,39.0,Female,It,Project Manager,Ottawa,BCA,36.0,284432,282260.0,3.2,Good,2007-05-23,vikram.khan2896@gmail.com,3140618007
483,EMP13435,Michael Hassan,39.0,Other,R&D,Intern,Vancouver,BTech,26.0,805633,127949.0,6.3,Poor,2018-09-27,michael.hassan7593@yahoo.com,7786215166
484,EMP14604,Vikram Anderson,55.0,Female,Customer Support,Sales Executive,Dammam,B.E,17.0,314798,316527.0,7.3,Excellent,2023-06-01,vikram.anderson6324@company.org,8677780203
485,EMP14116,Rajesh Reddy,32.0,Female,Logistics,Intern,Manila,MCA,33.0,447054,165946.0,2.8,Poor,2021-06-18,rajesh.reddy3954@gmail.com,1074595792
486,EMP12866,Valentina Ibrahim,27.0,Female,Procurement,Team Lead,Seoul,PHD,26.0,548933,269948.0,9.0,Poor,2016-06-18,valentina.ibrahim1990@hotmail.com,0808279864
487,EMP10143,Fatima Chen,55.0,Male,Engineering,Product Manager,Dubai,BTECH,1.0,320622,74616.0,2.9,Good,2005-07-27,fatima.chen5172@company.org,0786400838
488,EMP13514,Mohammed Baig,44.0,Other,Logistics,Team Lead,Manama,BTech,35.0,883575,19741.0,7.9,Poor,2019-01-20,mohammed.baig5243@outlook.com,6082003277
489,EMP10251,Yusuf Lopez,38.0,Female,Operations,Data Scientist,Calgary,MCA,12.0,726584,169939.0,5.4,excellent,2006-01-01,yusuf.lopez8134@company.org,4773627337
490,EMP10038,Ashley Thompson,48.0,Other,Engineering,Ux Designer,Riyadh,LLB,27.0,41447,474524.0,9.5,Average,2005-02-24,ashley.thompson9695@yahoo.com,8212727587
491,EMP10248,Amanda Rao,34.0,Female,Procurement,Network Engineer,Riyadh,LLB,8.0,831556,413312.0,9.8,Poor,2005-12-27,amanda.rao2254@gmail.com,7343104799
492,EMP13273,Sara Akhtar,26.0,Male,Engineering,Legal Counsel,Nottingham,M.Tech,4.0,786706,464769.0,8.9,Poor,2018-02-02,sara.akhtar1145@gmail.com,3737260875
493,EMP10597,Nour Garcia,58.0,Female,Operations,Director,Birmingham,MBA (Finance),29.0,53082,124555.0,3.1,excellent,2007-05-21,nour.garcia2219@gmail.com,9953495648
494,EMP12210,Luis Lewis,30.0,Female,Sales,Network Engineer,San Diego,BSc,19.0,300285,152952.0,2.7,Poor,2013-11-02,invalid_email,0502488848
495,EMP12193,Carlos Farooq,44.0,Male,Sales,Data Analyst,Bristol,post graduate,18.418565869927736,984196,12000.0,4.5,Good,2013-10-08,invalid_email,9835179805
496,EMP14933,Nour Farooq,49.0,Other,Hr,Legal Counsel,Kolkata,PhD,31.0,547372,67465.0,3.1,Good,2024-09-24,nour.farooq6614@hotmail.com,4819633609
497,EMP14450,Aarav Chaudhry,41.0,Male,Customer Support,Vp,Montreal,M.Com,23.0,485579,418346.0,4.0,Bad,2022-10-19,aarav.chaudhry4553@company.org,8122147514
498,EMP11911,Mohammed Davis,26.0,Male,R&D,Product Manager,Pune,DIPLOMA,8.0,419091,343105.0,9.8,Poor,2012-08-22,mohammed.davis8807@company.org,7972951613
499,EMP14739,Ravi Farooq,39.0,Female,Engineering,Legal Counsel,Ahmedabad,B.Com,9.0,269265,46293.0,6.4,Poor,2023-12-15,ravi.farooq3507@yahoo.com,2951777306
500,EMP14001,Anjali Baig,39.0,Other,Admin,Network Engineer,Shanghai,llb,0.0,346038,246154.0,9.9,excellent,2021-01-01,anjali.baig2657@hotmail.com,2836505267
501,EMP14996,Emily Baig,44.0,Male,Engineering,Director,Calgary,Ph.D,5.0,60488,29403.0,2.4,Good,2024-12-25,emily.baig9371@hotmail.com,0842533695
502,EMP13657,Amir Liu,52.0,Other,Customer Support,Data Analyst,Bristol,PhD,17.0,60529,368993.0,7.4,Excellent,2019-08-17,amir.liu8584@company.org,8699706973
503,EMP10181,Jose Martinez,30.0,Male,Customer Support,Operations Manager,Abu Dhabi,BTech,35.0,810631,72339.0,1.7,Poor,2005-09-20,jose.martinez2652@gmail.com,9127684766
504,EMP13687,Rajesh Martinez,26.0,Male,Finance,Software Engineer,Kuwait City,PHD,18.0,986464,327089.0,5.3,Excellent,2019-09-30,rajesh.martinez479@hotmail.com,6508338027
505,EMP12596,Amanda Chaudhry,56.0,Other,Operations,Operations Manager,Toronto,BBA,32.0,394969,350895.0,3.4,Poor,2015-05-20,amanda.chaudhry4658@outlook.com,0979343731
506,EMP14649,Deepak Verma,49.0,Other,Logistics,Network Engineer,Glasgow,b.com,31.0,519494,48629.0,8.6,Average,2023-08-06,deepak.verma8045@company.org,6215129561
507,EMP10960,Sara Patel,55.0,Male,Logistics,Scrum Master,Toronto,Diploma,6.0,556626,416830.0,9.7,Good,2008-11-02,sara.patel4373@company.org,9331916558
508,EMP14142,Sophia Miller,49.0,Female,It,Database Admin,Liverpool,Diploma,12.0,754093,267417.0,8.7,Bad,2021-07-26,sophia.miller3320@outlook.com,5514678797
509,EMP12706,Mariam Gupta,38.0,Other,Logistics,Data Scientist,Chicago,PHD,5.0,670438,68703.0,8.8,Good,2015-10-28,mariam.gupta4659@company.org,6929031896
510,EMP14276,Yusuf Torres,28.0,Male,Procurement,Operations Manager,Leeds,BBA,32.0,650856,212741.0,1.2,Poor,2022-02-07,yusuf.torres6857@outlook.com,2763123199
511,EMP12197,Suresh Hernandez,35.0,Female,R&D,Procurement Manager,Calgary,B.Arch,8.0,873501,250451.0,1.9,Good,2013-10-14,suresh.hernandez2799@gmail.com,2021065316
512,EMP10134,Sara Shah,41.0,Female,Admin,Director,New York,B.Sc,12.0,333812,371288.0,6.7,Poor,2005-07-14,sara.shah6760@hotmail.com,3630608109
513,EMP11331,Chen Rodriguez,21.0,Female,Procurement,Network Engineer,San Antonio,post graduate,3.0,398221,467213.0,3.0,Good,2010-04-28,chen.rodriguez6332@company.org,4148322146
514,EMP12393,David Wang,34.0,Other,Customer Support,Devops Engineer,San Antonio,M.Com,4.0,290178,275711.0,3.9,Poor,2014-07-27,david.wang1260@yahoo.com,5106337420
515,EMP13328,Juan Huang,23.0,Female,Admin,Data Scientist,Manila,b.com,19.0,393621,407130.0,3.2,Good,2018-04-24,juan.huang6579@outlook.com,7694206996
516,EMP12939,Jose Banerjee,28.0,Male,Customer Support,Software Engineer,Sharjah,PHD,23.0,680016,465708.0,9.7,Excellent,2016-10-02,jose.banerjee8710@gmail.com,0038475324
517,EMP13950,Emily Bose,25.0,Female,Finance,Logistics Coordinator,Hong Kong,BCA,21.0,39996,41424.0,9.0,Poor,2020-10-18,emily.bose7565@gmail.com,9542502137
518,EMP10462,Pooja Joshi,34.0,Female,Operations,Qa Engineer,Mumbai,MBA (Finance),33.0,376042,164111.0,3.9,Average,2006-11-05,pooja.joshi7361@hotmail.com,7812981753
519,EMP11818,Liu Qureshi,26.0,Other,Procurement,Team Lead,Beijing,M.Sc,18.418565869927736,85856,316746.0,7.8,Good,2012-04-08,liu.qureshi9525@gmail.com,1588234841
520,EMP11573,Carlos Menon,47.0,Other,Admin,Product Manager,Toronto,Ph.D,0.0,91387,418780.0,6.0,Poor,2011-04-16,carlos.menon2479@gmail.com,9058856531
521,EMP13932,Ravi Hassan,44.0,Male,Finance,Senior Developer,Birmingham,BSc,17.0,281014,474826.0,5.3,Poor,2020-09-22,ravi.hassan8572@gmail.com,6415872989
522,EMP12609,John Jackson,44.0,Female,Marketing,Product Manager,Austin,B.E,8.0,348157,481049.0,5.6,Poor,2015-06-08,john.jackson5583@yahoo.com,9042417111
523,EMP13748,Layla Kumar,59.0,Other,Logistics,Director,Toronto,Ph.D,28.0,846907,221557.0,4.0,Average,2019-12-28,layla.kumar3754@gmail.com,9595692966
524,EMP11963,Deepak Khan,45.0,Male,Customer Support,Team Lead,Shanghai,B.Com,10.0,96528,396855.0,7.9,Bad,2012-11-06,deepak.khan3558@outlook.com,8147530374
525,EMP11521,Lin Hernandez,21.0,Female,Legal,Network Engineer,Glasgow,Diploma,30.0,589007,390429.0,8.6,Poor,2011-01-30,lin.hernandez3015@yahoo.com,2981804080
526,EMP13889,David Anderson,42.0,Female,Customer Support,Cloud Architect,Singapore,Diploma,5.0,475951,460732.0,4.1,Poor,2020-07-21,david.anderson9273@company.org,5280403276
527,EMP13758,Carlos Li,56.0,Female,Admin,Security Analyst,Beijing,MBA (HR),34.0,928668,40940.0,6.6,Poor,2020-01-12,carlos.li5673@gmail.com,3304613772
528,EMP11395,Kavya Singh,25.0,Female,Logistics,Team Lead,London,B.Arch,30.0,871407,448001.0,4.3,Poor,2010-07-30,invalid_email,2305743818
529,EMP13938,Tariq Liu,31.0,Female,Sales,Intern,Birmingham,BE,33.0,475200,199565.0,3.1,Bad,2020-10-01,tariq.liu9175@company.org,1123753675
530,EMP12770,Xiao Brown,51.0,Other,Logistics,Ux Designer,Ottawa,BBA,30.0,609665,480117.0,6.3,Average,2016-01-29,xiao.brown8429@gmail.com,6965832147
531,EMP10614,Luis Thomas,27.0,Male,Procurement,Procurement Manager,Leeds,llb,37.0,697414,309008.0,7.6,Average,2007-06-15,luis.thomas2263@company.org,3908661409
532,EMP13317,Wang Banerjee,42.0,Male,Logistics,Project Manager,Liverpool,b.com,25.0,107792,363010.0,2.9,Excellent,2018-04-07,wang.banerjee566@outlook.com,7180649607
533,EMP12757,Hassan Wilson,52.0,Other,Marketing,Data Analyst,Vancouver,B.Tech,27.0,115984,441417.0,2.3,Good,2016-01-10,hassan.wilson4090@company.org,8696540975
534,EMP13051,Robert Nair,38.0,Female,Operations,Hr Manager,Ahmedabad,b.com,36.0,509533,171860.0,9.7,Average,2017-03-15,robert.nair6150@outlook.com,4625383821
535,EMP14874,Carlos Das,44.0,Other,Quality,Data Scientist,Kuala Lumpur,M.Tech,26.0,181364,473437.0,8.1,Average,2024-06-29,carlos.das7366@gmail.com,2121155067
536,EMP10469,Karim Bose,47.0,Male,Engineering,Marketing Specialist,Beijing,LLB,0.0,81116,371859.0,5.4,excellent,2006-11-15,karim.bose6295@company.org,2586113496
537,EMP13706,Nadia Sheikh,60.0,Other,Operations,Data Scientist,Dallas,M.Tech,25.0,450654,300926.0,1.9,Average,2019-10-28,nadia.sheikh2173@hotmail.com,7199988317
538,EMP11473,Ting Pillai,61.0,Other,Admin,Operations Manager,Perth,llb,12.0,500119,469777.0,3.1,Poor,2010-11-21,ting.pillai9943@hotmail.com,5549975534
539,EMP14729,Maria Davis,36.0,Other,Marketing,Database Admin,Bangalore,B.Tech.,33.0,262983,258869.0,2.9,Poor,2023-12-01,maria.davis6148@hotmail.com,1064426560
540,EMP12021,Zhang Bukhari,48.0,Female,Operations,Legal Counsel,Ahmedabad,BSc,30.0,574961,386088.0,4.2,Good,2013-01-30,zhang.bukhari9802@gmail.com,5221267424
541,EMP14058,Yusuf Martin,41.0,Male,R&D,Software Engineer,San Diego,Post Graduate,2.0,721545,184755.0,9.8,Poor,2021-03-25,yusuf.martin3417@outlook.com,7340465405
542,EMP11969,Rohan Ali,43.0,Male,Operations,Software Engineer,Jaipur,Ph.D,14.0,55613,255962.0,5.5,Good,2012-11-15,rohan.ali5899@hotmail.com,8218886420
543,EMP11750,Nour Sharma,45.0,Female,Hr,Director,Bangkok,mba (finance),25.0,920153,72432.0,2.0,Good,2011-12-31,nour.sharma9489@company.org,6425434652
544,EMP10429,Dina Wu,43.0,Female,Sales,Business Analyst,Austin,bba,36.0,343178,460468.0,5.1,Poor,2006-09-18,dina.wu1028@gmail.com,2753768377
545,EMP14002,Faisal Verma,50.0,Female,Finance,Sales Executive,Dubai,MBA,13.0,413079,84195.0,7.9,Good,2021-01-02,faisal.verma4086@outlook.com,1163488600
546,EMP13880,Chen Hussain,25.0,Female,Procurement,Scrum Master,Kuala Lumpur,M.Com,5.0,61598,194476.0,9.8,Average,2020-07-08,chen.hussain6965@outlook.com,5673818855
547,EMP14776,Priya Alvi,22.0,Other,Logistics,Operations Manager,Tokyo,B.Tech.,14.0,656675,101492.0,1.5,Average,2024-02-07,priya.alvi4143@gmail.com,1013770867
548,EMP10610,Hana Zhang,55.0,Male,Engineering,Team Lead,Manila,M.Com,20.0,191492,322996.0,2.0,Poor,2007-06-09,hana.zhang5377@company.org,6105099753
549,EMP10087,Sofia Zhao,60.0,Other,R&D,Scrum Master,Kuala Lumpur,BBA,8.0,873245,193143.0,9.8,Good,2005-05-06,sofia.zhao2417@gmail.com,2213731857
550,EMP12775,Layla Mehta,27.0,Female,Legal,Product Manager,Birmingham,BTECH,23.0,232217,66592.0,2.6,excellent,2016-02-06,layla.mehta1621@yahoo.com,3761479170
551,EMP13793,Wei Yang,34.0,Female,Quality,Qa Engineer,Manila,LLB,19.0,537682,251852.0,2.5,excellent,2020-03-03,wei.yang2021@gmail.com,7842468389
552,EMP14811,Chen Chen,59.0,Other,Sales,Financial Analyst,Doha,PhD,3.0,98883,261532.0,9.7,Poor,2024-03-29,chen.chen3049@outlook.com,8384460661
553,EMP12622,Arjun Robinson,42.0,Female,Customer Support,Operations Manager,Birmingham,MBA (Finance),37.0,310141,410847.0,6.6,Bad,2015-06-27,arjun.robinson2697@hotmail.com,8101034158
554,EMP12164,Yang Huang,38.0,Female,Finance,Network Engineer,Leeds,MBA (HR),25.0,242034,425336.0,2.8,Excellent,2013-08-27,yang.huang535@gmail.com,7720114548
555,EMP12155,Chen Singh,44.0,Other,Customer Support,Intern,Kuwait City,Diploma,2.0,816300,103026.0,5.7,Bad,2013-08-14,chen.singh2549@outlook.com,1973876890
556,EMP10504,Juan Gonzalez,57.0,Female,Finance,Director,Sheffield,mba,17.0,936074,118441.0,7.2,excellent,2007-01-05,juan.gonzalez3842@gmail.com,1100370609
557,EMP11450,Kiran Rodriguez,33.0,Male,Procurement,Logistics Coordinator,Toronto,PhD,8.0,76145,155698.0,5.5,Good,2010-10-19,kiran.rodriguez7606@gmail.com,0557337377
558,EMP14636,Amanda Malik,47.0,Male,Logistics,Operations Manager,Sheffield,B.Sc,35.0,732807,138919.0,7.4,excellent,2023-07-18,amanda.malik7404@company.org,9143702485
559,EMP13027,Dina Hernandez,21.0,Male,Sales,Hr Manager,Delhi,Post Graduate,6.0,305389,370088.0,4.8,Poor,2017-02-08,dina.hernandez1903@hotmail.com,2687924015
560,EMP12886,Aarav Rao,46.0,Male,Logistics,Operations Manager,Glasgow,B.Com,23.0,623885,398329.0,8.8,Poor,2016-07-17,aarav.rao1559@hotmail.com,7574659291
561,EMP12885,Amanda Qureshi,51.0,Other,Logistics,Legal Counsel,San Diego,M.Com,2.0,881325,182442.0,9.5,Good,2016-07-15,amanda.qureshi8278@gmail.com,8429526865
562,EMP11881,Wang Garcia,36.0,Male,Engineering,Operations Manager,Manama,MBBS,7.0,401666,445239.0,2.4,Excellent,2012-07-09,wang.garcia214@outlook.com,1367825372
563,EMP11628,Amit Li,26.0,Male,Marketing,Project Manager,Los Angeles,BSc,12.0,797066,10637.0,6.2,Good,2011-07-06,amit.li6565@hotmail.com,9336949826
564,EMP12835,Ashley Verma,34.0,Male,Marketing,Security Analyst,Brisbane,bba,26.0,248728,306756.0,9.6,Good,2016-05-03,ashley.verma6832@gmail.com,0455582595
565,EMP12534,Lucas Banerjee,24.0,Female,Legal,Team Lead,Dammam,mba,12.0,129018,178095.0,5.7,excellent,2015-02-18,lucas.banerjee2008@hotmail.com,6798841321
566,EMP10164,Michael Wang,31.0,Female,Sales,Qa Engineer,Manila,MCA,20.0,768589,62513.0,7.0,Good,2005-08-27,michael.wang9370@hotmail.com,8498227778
567,EMP12936,Ashley Shah,43.0,Female,Engineering,Legal Counsel,Manama,Diploma,4.0,382068,12000.0,6.1,excellent,2016-09-28,ashley.shah1364@outlook.com,2416660238
568,EMP11525,Liam Williams,41.0,Male,Logistics,Team Lead,Kuala Lumpur,BTECH,7.0,740839,261599.0,7.4,Bad,2011-02-05,liam.williams54@yahoo.com,6118088274
569,EMP14199,Ava Brown,52.0,Male,Operations,Team Lead,Mumbai,BTECH,10.0,913632,116138.0,2.8,Average,2021-10-17,ava.brown2938@yahoo.com,0852556926
570,EMP11480,Chen Hernandez,29.0,Male,Customer Support,Business Analyst,Mumbai,BCA,16.0,313247,124457.0,2.4,Good,2010-12-01,chen.hernandez3658@yahoo.com,9216857761
571,EMP11687,Zhang Torres,52.0,Male,Sales,Devops Engineer,Jakarta,LLB,3.0,883631,21251.0,5.1,Bad,2011-09-30,zhang.torres1380@gmail.com,0070588011
572,EMP13186,Luis Shah,31.0,Female,Customer Support,Business Analyst,Tokyo,bba,35.0,412186,441422.0,9.8,Average,2017-09-28,luis.shah2541@outlook.com,7211356355
573,EMP13333,Ava Mehta,46.0,Male,Finance,Intern,Leeds,post graduate,32.0,912909,188024.0,4.2,Poor,2018-05-01,ava.mehta3936@gmail.com,0253253491
574,EMP10858,Ali Huang,26.0,Other,Quality,Product Manager,London,post graduate,16.0,384523,344038.0,3.3,Poor,2008-06-06,ali.huang8073@yahoo.com,2673764505
575,EMP11565,Carlos Ali,31.0,Female,Customer Support,Vp,Jakarta,BSc,18.0,199749,333058.0,5.0,Good,2011-04-05,carlos.ali6480@hotmail.com,9536852398
576,EMP12391,Meena Khan,61.0,Female,Marketing,Business Analyst,Hong Kong,BBA,16.0,933660,446802.0,5.1,Poor,2014-07-25,meena.khan5305@company.org,5148746943
577,EMP12738,Emily Robinson,41.0,Male,Customer Support,Security Analyst,Kolkata,mba,10.0,554373,271190.0,5.2,Good,2015-12-14,emily.robinson6190@yahoo.com,8079685654
578,EMP11685,Ali Alvi,25.0,Female,Sales,Devops Engineer,Vancouver,llb,28.0,994436,155304.0,7.7,Poor,2011-09-27,ali.alvi3261@yahoo.com,8554166131
579,EMP10356,Amanda Miller,26.0,Male,Sales,Sales Executive,San Diego,MCA,2.0,735576,159092.0,8.4,Average,2006-06-03,amanda.miller2669@yahoo.com,4250220064
580,EMP10903,Rajesh Gonzalez,38.0,Female,Admin,Logistics Coordinator,Perth,bba,7.0,544710,348754.0,7.7,Poor,2008-08-10,rajesh.gonzalez8000@outlook.com,6047433350
581,EMP12386,John Martinez,61.0,Male,Quality,Financial Analyst,Sydney,B.Sc,1.0,222449,128233.0,4.4,Good,2014-07-17,john.martinez6599@company.org,2955239222
582,EMP11451,Carlos Bose,33.0,Other,Operations,Intern,Surat,llb,11.0,818593,419721.0,4.4,Poor,2010-10-20,carlos.bose4118@hotmail.com,7858737996
583,EMP14064,Yang Mehta,35.0,Female,Finance,Vp,Sydney,diploma,8.0,44679,309920.0,3.0,Average,2021-04-03,yang.mehta4774@hotmail.com,8292415401
584,EMP14727,Bilal Rodriguez,33.0,Male,Sales,Operations Manager,Dallas,MBA,2.0,365844,20028.0,4.5,Average,2023-11-28,bilal.rodriguez7880@hotmail.com,2529207429
585,EMP14356,Hana Wu,50.0,Male,Hr,Data Scientist,San Diego,B.Arch,25.0,104230,253964.0,2.0,Good,2022-06-04,hana.wu7022@yahoo.com,2551865960
586,EMP13567,Nadia Iyer,59.0,Female,Operations,Data Analyst,Singapore,diploma,26.0,87579,330379.0,7.6,Good,2019-04-08,nadia.iyer1449@yahoo.com,5290176853
587,EMP14359,Sunita Gupta,44.0,Other,Finance,Intern,Vancouver,post graduate,6.0,83228,448318.0,5.0,Good,2022-06-08,sunita.gupta5140@outlook.com,9608637843
588,EMP13297,Sofia Menon,38.0,Male,Customer Support,Scrum Master,New York,mba (finance),24.0,768032,386700.0,9.8,Good,2018-03-09,sofia.menon6079@gmail.com,4799373964
589,EMP14044,Sofia Brown,54.0,Female,R&D,Security Analyst,Hong Kong,B.Tech.,11.0,579445,84524.0,3.8,Poor,2021-03-05,sofia.brown5392@hotmail.com,6181649703
590,EMP11365,Suresh Miller,51.0,Male,Marketing,Project Manager,Chicago,B.Tech,7.0,795478,389244.0,7.1,Good,2010-06-16,suresh.miller8582@hotmail.com,0624417536
591,EMP14642,Xiao Rao,49.0,Female,Legal,Team Lead,Jaipur,BE,32.0,76413,283274.0,8.0,Average,2023-07-26,xiao.rao3014@company.org,1761277601
592,EMP13339,Sara Garcia,52.0,Other,Quality,Financial Analyst,Kuala Lumpur,BTech,37.0,358488,107353.0,8.6,Good,2018-05-10,sara.garcia3199@hotmail.com,0536529448
593,EMP14773,Amit Martinez,40.0,Female,Procurement,Business Analyst,Leeds,M.Sc,18.0,584217,86057.0,2.5,Poor,2024-02-03,amit.martinez3318@hotmail.com,0876790580
594,EMP13736,Neha Miller,45.0,Male,Hr,Sales Executive,Los Angeles,MCA,0.0,462380,377098.0,6.3,Poor,2019-12-11,neha.miller2304@hotmail.com,6970975175
595,EMP10856,Ting Perez,52.0,Female,Operations,Project Manager,Surat,diploma,23.0,478864,351076.0,6.9,Good,2008-06-03,ting.perez7391@company.org,7816917417
596,EMP13523,Priya Wu,57.0,Male,Logistics,Marketing Specialist,Seoul,B.E,7.0,915599,130868.0,6.4,Bad,2019-02-02,priya.wu6185@outlook.com,8745191268
597,EMP14654,Ali Wu,48.0,Other,Finance,Data Analyst,Manchester,M.Tech,23.0,723418,430057.0,5.8,Poor,2023-08-13,ali.wu2683@hotmail.com,9099830046
598,EMP13731,Ali Thompson,32.0,Other,R&D,Hr Manager,Philadelphia,BSc,15.0,81666,479115.0,4.1,Average,2019-12-03,ali.thompson8293@yahoo.com,2734296712
599,EMP11630,Arjun Martin,58.0,Other,Legal,Procurement Manager,Bangalore,Diploma,37.0,462552,358466.0,9.9,Poor,2011-07-09,arjun.martin9699@outlook.com,8576705557
600,EMP10501,Aarav Hassan,61.0,Female,Engineering,Database Admin,Delhi,M.Tech,5.0,506787,255597.0,6.7,Poor,2007-01-01,aarav.hassan1734@hotmail.com,4642781661
601,EMP13030,Yang Thompson,25.0,Male,Admin,Operations Manager,Birmingham,b.com,36.0,81550,267392.0,9.5,Good,2017-02-12,yang.thompson4779@hotmail.com,6804011541
602,EMP13192,Neha Sanchez,43.0,Male,Customer Support,Marketing Specialist,Melbourne,MBA (HR),29.0,294857,151756.0,7.3,Good,2017-10-07,neha.sanchez9296@yahoo.com,9689264990
603,EMP10205,Ana Bose,25.0,Female,Marketing,Data Analyst,Leeds,PHD,8.0,545516,254246.0,3.0,Average,2005-10-26,ana.bose9286@hotmail.com,4965862832
604,EMP11470,Dina Malik,28.0,Female,Engineering,Legal Counsel,Seoul,BBA,2.0,509767,236329.0,9.8,Poor,2010-11-17,dina.malik5142@outlook.com,9504152598
605,EMP12784,Ali Joshi,61.0,Female,Sales,Network Engineer,Seoul,MCA,34.0,118412,219903.0,2.1,Poor,2016-02-19,ali.joshi9348@hotmail.com,1773604033
606,EMP10267,Rania Alvi,42.0,Female,Quality,Sales Executive,Kuala Lumpur,B.Tech,32.0,189898,101595.0,5.4,Average,2006-01-24,rania.alvi7128@outlook.com,5460027783
607,EMP12602,Kavya Akhtar,36.0,Male,Legal,Logistics Coordinator,Jeddah,M.Sc,25.0,339438,266570.0,6.4,excellent,2015-05-29,kavya.akhtar2202@company.org,3582971361
608,EMP11498,Dina Thompson,24.0,Other,Marketing,Operations Manager,San Antonio,M.Tech,27.0,570865,69775.0,2.7,Poor,2010-12-28,dina.thompson9272@gmail.com,5255007524
609,EMP12983,Karim Ramirez,22.0,Male,Finance,Scrum Master,Bangalore,MBA (Finance),27.0,27809,308008.0,9.7,Good,2016-12-05,karim.ramirez9562@gmail.com,5033893966
